company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes
NUTECH SPINE,,93a490fa9bfe9cdb,,Birmingham,AL,,US,BioPharmGuy,https://nutechspine.com/,,,,
AMNIO TECHNOLOGY,,cdbdd064c5881135,,Phoenix,AZ,,US,BioPharmGuy,https://amniotechnology.com/,,,,
BREAKTHRU MEDICINE,,8ebda772d3332494,,Phoenix,AZ,,US,BioPharmGuy,https://www.breakthrumed.com/,,,,
PINNACLE TRANSPLANT,,070cd0b39444bb4a,,Phoenix,AZ,,US,BioPharmGuy,https://pinnacletransplant.com/,,,,
APPLIED BIOLOGICS,,a6a386febb65cf18,,Scottsdale,AZ,,US,BioPharmGuy,https://www.appliedbiologics.com/,,,,
JOCASTA NEUROSCIENCE,,2d338dee63784f93,,Scottsdale,AZ,,US,BioPharmGuy,https://www.jocastaneuro.com/,,,,
SURGENEX,,b03f431a30694000,,Scottsdale,AZ,,US,BioPharmGuy,https://www.surgenex.com/,,,,
IMETABOLIC BIOPHARMA,,b5757f655b9aa848,,Tempe,AZ,,US,BioPharmGuy,https://imbiopharma.com/,,,,
AQUALUNG THERAPEUTICS,,62423cf7cf558452,,Tucson,AZ,,US,BioPharmGuy,https://www.aqualungtherapeutics.com/,,,,
ASPIRO THERAPEUTICS,,6ad5c65771f5d288,,Tucson,AZ,,US,BioPharmGuy,https://aspirotx.com/,,,,
RAESEDO,,7b474ff4cc889ad6,,Tucson,AZ,,US,BioPharmGuy,https://raesedoinc.com/,,,,
A2 BIOTHERAPEUTICS,,45950fd31af29599,,Agoura Hills,CA,,US,BioPharmGuy,https://www.a2bio.com/,,,,
INFINIMMUNE,,a065e9d59898e5c9,,Alameda,CA,,US,BioPharmGuy,https://www.infinimmune.com/,,,,
SANTA ANA BIO,,f9436b7d6cc9a732,,Alameda,CA,,US,BioPharmGuy,https://www.santaana.bio/,,,,
NEUMEDICINES,,7ed37d594cdb6a6b,,Arcadia,CA,,US,BioPharmGuy,https://www.neumedicines.com/,,,,
STEMCYTE,,5bf8c00ad22e56fb,,Baldwin Park,CA,,US,BioPharmGuy,https://stemcyte.com/,,,,
SOLVE THERAPEUTICS,,23b3c52e1a6fa112,,Belmont,CA,,US,BioPharmGuy,https://solvetx.com/,,,,
COAGULANT THERAPEUTICS,,eba2b4c6a43d41ff,,Berkeley,CA,,US,BioPharmGuy,https://www.coagulanttherapeutics.com/,,,,
CONCEPTION,,e5dfe95e9c1f55b6,,Berkeley,CA,,US,BioPharmGuy,https://www.conception.bio/,,,,
CURA THERAPEUTICS,,1f8595d082710bd2,,Berkeley,CA,,US,BioPharmGuy,https://www.curatherapeutics.com/,,,,
DEXTERA BIOSCIENCES,,601f96aa669b0f24,,Berkeley,CA,,US,BioPharmGuy,https://dexterabio.com/,,,,
PRELLIS BIOLOGICS,,0836d3b22d05aa63,,Berkeley,CA,,US,BioPharmGuy,https://prellisbio.com/,,,,
RESVITA BIO,,3fff0543121f6dfb,,Berkeley,CA,,US,BioPharmGuy,https://resvitabio.com/,,,,
VALITOR,,e9cc720607b829c1,,Berkeley,CA,,US,BioPharmGuy,https://www.valitorbio.com/,,,,
ANNEXON BIOSCIENCES,,660f7cebea6c6697,,Brisbane,CA,,US,BioPharmGuy,https://annexonbio.com/,,,,
BRISTOL MYERS SQUIBB,,287c28f13eca6d8b,,Brisbane,CA,,US,BioPharmGuy,https://www.bms.com/,,,,
DELPOR,,d866f321c72de69b,,Brisbane,CA,,US,BioPharmGuy,https://delpor.com/,,,,
PROTHENA,,3b05a9b86304d014,,Brisbane,CA,,US,BioPharmGuy,https://www.prothena.com/,,,,
ULTRAGENYX PHARMACEUTICAL,,32f9d08f71655f24,,Brisbane,CA,,US,BioPharmGuy,https://www.ultragenyx.com/,,,,
VERA THERAPEUTICS,,360df0ff6b4eeb36,,Brisbane,CA,,US,BioPharmGuy,https://veratx.com/,,,,
APEXIMMUNE,,93caaed7b6924ea3,,Burlingame,CA,,US,BioPharmGuy,https://www.apeximmune.com/,,,,
ASHIBIO,,adfd0301c3325f12,,Burlingame,CA,,US,BioPharmGuy,https://ashibio.com/,,,,
HINGE BIO,,2b3dadb0ba7636ba,,Burlingame,CA,,US,BioPharmGuy,https://hingebio.com/,,,,
TALLAC THERAPEUTICS,,c98a8893c096de17,,Burlingame,CA,,US,BioPharmGuy,https://www.tallactherapeutics.com/,,,,
TARAN THERAPEUTICS,,47cf9bcff5c7ffd2,,Burlingame,CA,,US,BioPharmGuy,https://www.tarantherapeutics.com/,,,,
REMD BIOTHERAPEUTICS,,cc907d683240bad2,,Camarillo,CA,,US,BioPharmGuy,http://www.remdbio.com/,,,,
LINEAGE CELL THERAPEUTICS,,339782dc3eda99a2,,Carlsbad,CA,,US,BioPharmGuy,https://lineagecell.com/,,,,
TORL BIOTHERAPEUTICS,,47f985e84a5cf751,,Culver City,CA,,US,BioPharmGuy,https://torlbio.com/,,,,
KITE PHARMA,,3418982a21acb07d,,El Segundo,CA,,US,BioPharmGuy,https://www.kitepharma.com/,,,,
ABALONE BIO,,96690bca23a4afbd,,Emeryville,CA,,US,BioPharmGuy,https://www.abalonebio.com/,,,,
EUREKA THERAPEUTICS,,7c4e2019c755bd36,,Emeryville,CA,,US,BioPharmGuy,https://www.eurekatherapeutics.com/,,,,
METAGENOMI,,2449438aefb382f4,,Emeryville,CA,,US,BioPharmGuy,https://metagenomi.co/,,,,
TRUEBINDING,,a8b2cad48b168e5b,,Foster City,CA,,US,BioPharmGuy,https://www.truebinding.com/,,,,
BOEHRINGER INGELHEIM,,7b3249d8de72b42f,,Fremont,CA,,US,BioPharmGuy,https://www.boehringer-ingelheim.com/,,,,
NOVO NORDISK,,f253a29676fedb75,,Fremont,CA,,US,BioPharmGuy,https://www.novonordisk.com/,,,,
VALION BIO,,4ad0851fe83dc483,,Fremont,CA,,US,BioPharmGuy,https://valionbio.com/,,,,
SIGMAGRAFT,,74bb587608c56d7b,,Fullerton,CA,,US,BioPharmGuy,https://sigmagraft.com/,,,,
92BIO,,a53f43cc833b177c,,Hayward,CA,,US,BioPharmGuy,https://92biotech.com/,,,,
AARVIK THERAPEUTICS,,6baeaa3568fcbebf,,Hayward,CA,,US,BioPharmGuy,https://aarviktx.com/,,,,
ARCUS BIOSCIENCES,,537e817daeac06cc,,Hayward,CA,,US,BioPharmGuy,https://arcusbio.com/,,,,
BINACEA PHARMA,,2bd5966fe61e8e98,,Hayward,CA,,US,BioPharmGuy,https://binaceapharma.com/,,,,
EPOK THERAPEUTICS,,b281a1552b7cbf18,,Hayward,CA,,US,BioPharmGuy,https://epoktherapeutics.com/,,,,
RONDO THERAPEUTICS,,3883e42125bb1047,,Hayward,CA,,US,BioPharmGuy,https://www.rondotx.com/,,,,
MOSAIC IMMUNOENGINEERING,,4f2afc1654d37629,,Huntington Beach,CA,,US,BioPharmGuy,https://www.mosaicie.com/,,,,
PROTEOGENEX,,502600a653411840,,Inglewood,CA,,US,BioPharmGuy,https://www.proteogenex.com/,,,,
ABBVIE,,4c22c3388709b337,,Irvine,CA,,US,BioPharmGuy,https://www.abbvie.com/,,,,
AMBERSTONE BIOSCIENCES,,9fa477ecec4e327d,,Irvine,CA,,US,BioPharmGuy,https://amberstonebio.com/web/,,,,
CG ONCOLOGY,,c4093dce557d80dd,,Irvine,CA,,US,BioPharmGuy,https://cgoncology.com/,,,,
IMMUNIS,,c49a62ae20140a6f,,Irvine,CA,,US,BioPharmGuy,https://immunisbiomedical.com/home/,,,,
INNOVATIVE NEUROTECHNOLOGIES,,c6fe3dd1a3110137,,Irvine,CA,,US,BioPharmGuy,https://innovneurotech.com/,,,,
PEPROMENE BIO,,ae970e0eadc23200,,Irvine,CA,,US,BioPharmGuy,https://pepromenebio.com/,,,,
PUR BIOLOGICS,,29b7aa8d729448bf,,Irvine,CA,,US,BioPharmGuy,https://purbiologics.com/,,,,
RUBICON BIOTECHNOLOGY,,a66899fc8d68ba7f,,Irvine,CA,,US,BioPharmGuy,https://rubiconbio.com/,,,,
ARIALYS THERAPEUTICS,,ae8fe69fa4d113bb,,La Jolla,CA,,US,BioPharmGuy,https://www.arialysrx.com/,,,,
ENLAZA THERAPEUTICS,,0101b320b8018041,,La Jolla,CA,,US,BioPharmGuy,https://enlazatx.com/,,,,
EQUILLIUM,,52d547a10a0759cd,,La Jolla,CA,,US,BioPharmGuy,https://www.equilliumbio.com/home/default.aspx,,,,
FORTIS THERAPEUTICS,,8f189fe5d7affeb2,,La Jolla,CA,,US,BioPharmGuy,https://fortistx.com/,,,,
INHIBRX BIOSCIENCES,,220aa584f6783a46,,La Jolla,CA,,US,BioPharmGuy,https://inhibrx.com/,,,,
KYOWA HAKKO KIRIN,,0bbb2b803ab88bc6,,La Jolla,CA,,US,BioPharmGuy,https://www.kyowakirin.com/index.html,,,,
PFIZER,,7f805d8cf14e263f,,La Jolla,CA,,US,BioPharmGuy,https://www.pfizer.com/,,,,
VALORA THERAPEUTICS,,fd4e041bae97fff4,,La Jolla,CA,,US,BioPharmGuy,https://www.valoratherapeutics.com/,,,,
TAVO BIOTHERAPEUTICS,,61a09f28b06e1b54,,Laguna Beach,CA,,US,BioPharmGuy,https://tavobio.com/,,,,
AULOS BIOSCIENCE,,4722e82f8c5a9320,,Larkspur,CA,,US,BioPharmGuy,https://aulosbio.com/,,,,
ABCENTRA,,453d17a402f495c2,,Los Angeles,CA,,US,BioPharmGuy,https://abcentra.com/,,,,
AKSO BIOPHARMACEUTICAL,,3229ad419d7527be,,Los Angeles,CA,,US,BioPharmGuy,https://www.aksobio.com/,,,,
ARMATA PHARMACEUTICALS,,46bf34e8bdad27ce,,Los Angeles,CA,,US,BioPharmGuy,https://www.armatapharma.com/,,,,
ATENGEN,,16057f31468b8758,,Los Angeles,CA,,US,BioPharmGuy,https://atengen.com/,,,,
GRIFOLS,,fa9513876a3fe2cb,,Los Angeles,CA,,US,BioPharmGuy,https://www.grifols.com/en/home,,,,
KAIROS PHARMA,,67965aae9d7d8eb9,,Los Angeles,CA,,US,BioPharmGuy,https://kairospharma.com/,,,,
ARIDIS PHARMACEUTICALS,,59a53c5d74abf0d2,,Los Gatos,CA,,US,BioPharmGuy,https://www.aridispharma.com/,,,,
NUVIG THERAPEUTICS,,1429316a6d68efe3,,Menlo Park,CA,,US,BioPharmGuy,https://nuvigtx.com/,,,,
SYNTHEKINE,,6943d2fb12a958d4,,Menlo Park,CA,,US,BioPharmGuy,https://www.synthekine.com/,,,,
TOPALLIANCE BIOSCIENCES,,a18061bf185c579f,,Menlo Park,CA,,US,BioPharmGuy,https://www.topalliancebio.com/,,,,
NYSNOBIO,,40026600d70f9920,,Mill Valley,CA,,US,BioPharmGuy,https://www.nysnobio.com/,,,,
IMMUNOVA THERAPEUTICS,,e79ec754a311c9cb,,Monrovia,CA,,US,BioPharmGuy,https://www.immunovatherapeutics.com/,,,,
VYBION,,768270683acd71cf,,Monterey,CA,,US,BioPharmGuy,https://www.vybion.com/,,,,
ABTHERX,,7caf56bfa53393dd,,Mountain View,CA,,US,BioPharmGuy,https://www.abtherx.com/,,,,
BIOECLIPSE THERAPEUTICS,,b8c1202ebd0a72a4,,Mountain View,CA,,US,BioPharmGuy,https://www.bioeclipse.com/,,,,
OSEL,,6ed76c092d9b3bb1,,Mountain View,CA,,US,BioPharmGuy,https://oselinc.com/,,,,
WIELD THERAPEUTICS,,cfd8e7f9eea1c8ad,,Mountain View,CA,,US,BioPharmGuy,https://www.wieldtx.com/,,,,
NORTHSTRIVE BIOSCIENCES,,458d1fb0b12ea05c,,Newport Beach,CA,,US,BioPharmGuy,https://www.northstrivebio.com/,,,,
VENTRIS MEDICAL,,bae7b33bf4770f8b,,Newport Beach,CA,,US,BioPharmGuy,https://www.ventrismedical.com/,,,,
ZYMAGENX,,e3ef42ff0ec4bc9e,,Newport Beach,CA,,US,BioPharmGuy,https://zymagenx.com/,,,,
AMLOGENYX,,b7815f00906e8721,,Novato,CA,,US,BioPharmGuy,https://www.amlogenyx.com/,,,,
BIOMARIN PHARMACEUTICAL,,11aa4bf4df8c6710,,Novato,CA,,US,BioPharmGuy,https://www.biomarin.com/,,,,
ULTRAGENYX PHARMACEUTICAL,,8c5127eed879b972,,Novato,CA,,US,BioPharmGuy,https://www.ultragenyx.com/,,,,
OBLENIO BIO,,860b4b4c21959cd8,,Oakland,CA,,US,BioPharmGuy,https://www.obleniobio.com/,,,,
SACCHARO,,a81865d59314b2f7,,Oakland,CA,,US,BioPharmGuy,https://www.saccharo.com/,,,,
GENENTECH,,5cd1a3440a527055,,Oceanside,CA,,US,BioPharmGuy,https://www.gene.com/,,,,
KITE PHARMA,,b3f8a55f96716d6c,,Oceanside,CA,,US,BioPharmGuy,https://www.kitepharma.com/,,,,
ANCORA BIO,,d0b60c42ecdeb872,,Palo Alto,CA,,US,BioPharmGuy,https://ancorabiotech.com/,,,,
ASCENDIS PHARMA,,ca22de32b3d636cc,,Palo Alto,CA,,US,BioPharmGuy,https://ascendispharma.com/,,,,
BITTERROOT BIO,,ffe863ae5546eb56,,Palo Alto,CA,,US,BioPharmGuy,https://brbio.com/,,,,
EXCELLERGY,,f4a8110bb509993b,,Palo Alto,CA,,US,BioPharmGuy,https://excellergy.com/,,,,
IMMUNE-ONC THERAPEUTICS,,067cb0f23cf82a66,,Palo Alto,CA,,US,BioPharmGuy,https://www.immune-onc.com/,,,,
KODIAK SCIENCES,,0ee72a84a3e59705,,Palo Alto,CA,,US,BioPharmGuy,https://kodiak.com/,,,,
NEOK BIO,,8f06a0ed5dcc62eb,,Palo Alto,CA,,US,BioPharmGuy,https://www.neokbio.com/,,,,
RIDGE BIO,,10426b45afd8c64c,,Palo Alto,CA,,US,BioPharmGuy,https://ridgebio.com/,,,,
ACURASTEM,,723dedaaac7224ef,,Pasadena,CA,,US,BioPharmGuy,https://acurastem.com/,,,,
BCN BIOSCIENCES,,382e04293e256b47,,Pasadena,CA,,US,BioPharmGuy,http://www.bcnbio.com/,,,,
PROTOMER TECHNOLOGIES,,108a8d7920852a99,,Pasadena,CA,,US,BioPharmGuy,https://www.protomer.com/,,,,
XENCOR,,6e8a2910892a983c,,Pasadena,CA,,US,BioPharmGuy,https://xencor.com/,,,,
AMMAX BIO,,3dc2722a0b81c614,,Redwood City,CA,,US,BioPharmGuy,https://www.ammaxbio.com,,,,
BOLT BIOTHERAPEUTICS,,cc356587ba76202f,,Redwood City,CA,,US,BioPharmGuy,https://www.boltbio.com/,,,,
COHERUS ONCOLOGY,,a48162eccde4ce28,,Redwood City,CA,,US,BioPharmGuy,https://www.coherus.com/,,,,
JASPER THERAPEUTICS,,86054036dee06c78,,Redwood City,CA,,US,BioPharmGuy,https://jaspertx.com/,,,,
JUVENA THERAPEUTICS,,5fabc486921a1367,,Redwood City,CA,,US,BioPharmGuy,https://www.juvenatherapeutics.com/,,,,
MULTITUDE THERAPEUTICS,,5b7dd21b95d6e8bc,,Redwood City,CA,,US,BioPharmGuy,https://www.multitudetherapeutics.info/,,,,
REZOLUTE,,045da525e9343a4b,,Redwood City,CA,,US,BioPharmGuy,https://rezolutebio.com/,,,,
TRELLIS BIOSCIENCE,,a6e6925802eb4960,,Redwood City,CA,,US,BioPharmGuy,https://www.trellisbio.com/,,,,
SANGAMO THERAPEUTICS,,63fe24940bb356ed,,Richmond,CA,,US,BioPharmGuy,https://www.sangamo.com/,,,,
LABYRX IMMUNO-ONCOLOGY,,0b0a26c145dbda62,,Sacramento,CA,,US,BioPharmGuy,https://labyrx.com/,,,,
TELIX PHARMACEUTICALS,,efeaf921d3bd7ae6,,Sacramento,CA,,US,BioPharmGuy,https://telixpharma.com/,,,,
THERINI BIO,,f7b9e22e0ea04fdb,,Sacramento,CA,,US,BioPharmGuy,https://www.therinibio.com/,,,,
AEQUITA BIOWORKS,,d25122ab7079540c,,San Carlos,CA,,US,BioPharmGuy,https://www.aequitabioworks.com,,,,
ALKAHEST,,e74ae7064709bcd5,,San Carlos,CA,,US,BioPharmGuy,https://www.alkahest.com/,,,,
ANWITA BIOSCIENCES,,ef52acc57f970ee5,,San Carlos,CA,,US,BioPharmGuy,https://www.anwitabio.com/,,,,
ARDA THERAPEUTICS,,bb23cdeae41a11ea,,San Carlos,CA,,US,BioPharmGuy,https://www.ardatx.com/,,,,
ATTOVIA THERAPEUTICS,,2f47dd0eac385175,,San Carlos,CA,,US,BioPharmGuy,https://www.attovia.com/,,,,
BEONE MEDICINES,,bee048741f78c7ad,,San Carlos,CA,,US,BioPharmGuy,https://beonemedicines.us/,,,,
DREN BIO,,fce531f33d7436f5,,San Carlos,CA,,US,BioPharmGuy,https://www.drenbio.com/,,,,
GIGAGEN,,aaf9ffe10fffb63e,,San Carlos,CA,,US,BioPharmGuy,https://www.gigagen.com/,,,,
IOVANCE BIOTHERAPEUTICS,,956d8117ab3e0d15,,San Carlos,CA,,US,BioPharmGuy,https://www.iovance.com/,,,,
PARAMUNE,,5532b36ce9eaf437,,San Carlos,CA,,US,BioPharmGuy,https://www.paramune.com/,,,,
PROTUOSO BIOSCIENCES,,3634024e9084965a,,San Carlos,CA,,US,BioPharmGuy,https://www.protuoso.bio/,,,,
PTM THERAPEUTICS,,72d50aa847b15213,,San Carlos,CA,,US,BioPharmGuy,https://www.ptmthera.com/,,,,
TRIO PHARMACEUTICALS,,c993d4f1066815bc,,San Carlos,CA,,US,BioPharmGuy,https://www.triopharmaceuticals.com/,,,,
ABILITA THERAPEUTICS,,ea22c220e51125e2,,San Diego,CA,,US,BioPharmGuy,https://abilitatx.com/,,,,
ADCENTRX THERAPEUTICS,,60d874c8ebf200a0,,San Diego,CA,,US,BioPharmGuy,https://www.adcentrx.com/,,,,
ANAPTYSBIO,,42f5fe3a68c3d7e6,,San Diego,CA,,US,BioPharmGuy,https://www.anaptysbio.com/,,,,
ANTHARIS THERAPEUTICS,,7fb8eb899554cb3b,,San Diego,CA,,US,BioPharmGuy,https://www.antharistherapeutics.com/,,,,
ARTIS BIOSOLUTIONS,,432cfeeb243e93b5,,San Diego,CA,,US,BioPharmGuy,https://artisbiosolutions.com/,,,,
ATYR PHARMA,,c523f3abec0eee76,,San Diego,CA,,US,BioPharmGuy,https://atyrpharma.com/,,,,
BIOATLA,,de7fb1cc1865d07c,,San Diego,CA,,US,BioPharmGuy,https://www.bioatla.com/,,,,
BIONTECH,,45d57ba61b69e69d,,San Diego,CA,,US,BioPharmGuy,https://www.biontech.com/int/en/home.html,,,,
BIORA THERAPEUTICS,,2f69322c0cbdbe5c,,San Diego,CA,,US,BioPharmGuy,https://www.bioratherapeutics.com/,,,,
BRISTOL MYERS SQUIBB,,eb94377601f69a78,,San Diego,CA,,US,BioPharmGuy,https://www.bms.com/,,,,
CALIDI BIOTHERAPEUTICS,,bf41cdcba20d5aef,,San Diego,CA,,US,BioPharmGuy,https://www.calidibio.com/,,,,
CANDID THERAPEUTICS,,695170ff075bacbc,,San Diego,CA,,US,BioPharmGuy,https://www.candidrx.com/,,,,
CAPRICOR THERAPEUTICS,,8bb8c6a84fd233e0,,San Diego,CA,,US,BioPharmGuy,https://www.capricor.com/,,,,
CELESTIAL THERAPEUTICS,,7cac23040697fd01,,San Diego,CA,,US,BioPharmGuy,https://www.celestialtherapeutics.com/,,,,
CESSATION THERAPEUTICS,,8b853aaef75411de,,San Diego,CA,,US,BioPharmGuy,https://cessationtherapeutics.com/,,,,
ELI LILLY,,ba3db46afaf8bbf0,,San Diego,CA,,US,BioPharmGuy,https://www.lilly.com/,,,,
FATE THERAPEUTICS,,7555ef59ccdb5e1c,,San Diego,CA,,US,BioPharmGuy,https://www.fatetherapeutics.com/,,,,
FIRST TRACKS BIOTHERAPEUTICS,,1463f83973c3f922,,San Diego,CA,,US,BioPharmGuy,https://www.firsttracksbio.com/,,,,
IBIO,,ee176618640f0f7d,,San Diego,CA,,US,BioPharmGuy,https://ibioinc.com/,,,,
IMAGENEBIO,,c62da6e32b263003,,San Diego,CA,,US,BioPharmGuy,https://imagenebio.com/,,,,
INOVIO PHARMACEUTICALS,,8b0a0b177a779232,,San Diego,CA,,US,BioPharmGuy,https://inovio.com/,,,,
JANUX THERAPEUTICS,,2f5d0bf29954ae25,,San Diego,CA,,US,BioPharmGuy,https://www.januxrx.com/,,,,
JOHNSON AND JOHNSON INNOVATIVE MEDICINE,,ab07a7683d81c6a8,,San Diego,CA,,US,BioPharmGuy,https://www.jnj.com/innovativemedicine,,,,
LASSEN THERAPEUTICS,,8e4aae11ea7a41b1,,San Diego,CA,,US,BioPharmGuy,https://lassentherapeutics.com/,,,,
MBRACE THERAPEUTICS,,a6e027f544677bc3,,San Diego,CA,,US,BioPharmGuy,https://mbracetrx.com/,,,,
NASCENT BIOTECH,,57e082ba4b9bc56e,,San Diego,CA,,US,BioPharmGuy,https://www.nascentbiotech.com/,,,,
NIELSEN BIOSCIENCES,,62381b236e157872,,San Diego,CA,,US,BioPharmGuy,https://nielsenbio.com/,,,,
NOVORON BIOSCIENCE,,002fb5d1ae95c188,,San Diego,CA,,US,BioPharmGuy,https://novoron.com/,,,,
ONCHILLES PHARMA,,1f2679344815d911,,San Diego,CA,,US,BioPharmGuy,https://www.onchillespharma.com/,,,,
ONCOLYTICS BIOTECH,,3964d35a71ed1d15,,San Diego,CA,,US,BioPharmGuy,https://oncolyticsbiotech.com/,,,,
OQORY,,a582c75aad4dc344,,San Diego,CA,,US,BioPharmGuy,https://oqory.com/,,,,
PHANES THERAPEUTICS,,09f953312cc86930,,San Diego,CA,,US,BioPharmGuy,https://www.phanesthera.com/,,,,
POLARIS PHARMA,,8ab6366d5b77c5f4,,San Diego,CA,,US,BioPharmGuy,https://polarispharma.com/,,,,
RAKUTEN MEDICAL,,da536b1ab20f9cb6,,San Diego,CA,,US,BioPharmGuy,https://rakuten-med.com/us/,,,,
REBLOOD RX,,2456061273bbe406,,San Diego,CA,,US,BioPharmGuy,https://rebloodrx.com/,,,,
RETINOVA THERAPEUTICS,,20051125ce3d271c,,San Diego,CA,,US,BioPharmGuy,https://retinovatherapeutics.com/,,,,
REVELATION BIOSCIENCES,,af406a7c7bb378cf,,San Diego,CA,,US,BioPharmGuy,https://www.revbiosciences.com/,,,,
SIDEWINDER THERAPEUTICS,,745d0cf9aacc79f3,,San Diego,CA,,US,BioPharmGuy,https://sidewinderbio.com/,,,,
SOLVE THERAPEUTICS,,95113b67de0f602e,,San Diego,CA,,US,BioPharmGuy,https://solvetx.com/,,,,
STEMEDICA CELL TECHNOLOGIES,,c9bd779e255bc3d3,,San Diego,CA,,US,BioPharmGuy,https://www.stemedica.com/,,,,
THERAGENE PHARMACEUTICALS,,c92ee088218c2da8,,San Diego,CA,,US,BioPharmGuy,http://www.theragenepharma.com/,,,,
TRAVERE THERAPEUTICS,,b3681b638c9ffd16,,San Diego,CA,,US,BioPharmGuy,https://travere.com/,,,,
TRUTINO BIOSCIENCES,,48299dcad7b5972b,,San Diego,CA,,US,BioPharmGuy,https://trutinobio.com/,,,,
UNIQUITY BIO,,b9744e59aeb14634,,San Diego,CA,,US,BioPharmGuy,https://www.uniquity.com/,,,,
VORO THERAPEUTICS,,cf5192d97563bd3a,,San Diego,CA,,US,BioPharmGuy,https://www.vorotx.com/,,,,
VST BIO,,3430e588754de55f,,San Diego,CA,,US,BioPharmGuy,https://vst-bio.com/,,,,
XENCOR,,630e5e2def3948f3,,San Diego,CA,,US,BioPharmGuy,https://xencor.com/,,,,
ZABBIO,,5a355e94e8702253,,San Diego,CA,,US,BioPharmGuy,https://www.zabbio.com/,,,,
ZENSUN SCI & TECH,,1bb68e5f0df97a1c,,San Diego,CA,,US,BioPharmGuy,http://www.zensunus.com/,,,,
89BIO,,2da77005f738699f,,San Francisco,CA,,US,BioPharmGuy,https://89bio.com/,,,,
ADVENTRIS PHARMACEUTICALS,,e90f522ce71c6b09,,San Francisco,CA,,US,BioPharmGuy,https://www.adventris.com/,,,,
ALTRUBIO,,ffb32baac4e310bc,,San Francisco,CA,,US,BioPharmGuy,https://www.altrubio.com/altrubio/en,,,,
CAVALRY BIOSCIENCES,,c70ab1a197ff6476,,San Francisco,CA,,US,BioPharmGuy,https://cavalry.bio/,,,,
CHAI DISCOVERY,,91ab13f2e46af3c1,,San Francisco,CA,,US,BioPharmGuy,https://www.chaidiscovery.com/,,,,
COMPUGEN,,8a7d7bdcbaefbfcb,,San Francisco,CA,,US,BioPharmGuy,https://cgen.com/overview/default.aspx,,,,
DISPATCH BIO,,bc899bdbff1728ff,,San Francisco,CA,,US,BioPharmGuy,https://dispatchbio.com/,,,,
GT BIOPHARMA,,ae4b81662782c525,,San Francisco,CA,,US,BioPharmGuy,https://www.gtbiopharma.com/,,,,
IMMUNEBRIDGE,,18cec8db75c3eae9,,San Francisco,CA,,US,BioPharmGuy,https://www.immunebridge.com/,,,,
KIVU BIOSCIENCE,,43f49ad49afcf170,,San Francisco,CA,,US,BioPharmGuy,https://kivubioscience.com/,,,,
KYNTRA BIO,,176f6cb1ccb3354f,,San Francisco,CA,,US,BioPharmGuy,https://www.kyntrabio.com/,,,,
MEDIUM BIOSCIENCES,,00241d6e1f379bde,,San Francisco,CA,,US,BioPharmGuy,https://www.medium.bio/,,,,
NEKTAR THERAPEUTICS,,00ee1d71f86659d4,,San Francisco,CA,,US,BioPharmGuy,https://www.nektar.com/,,,,
OMNIOX,,83210c0d00944fce,,San Francisco,CA,,US,BioPharmGuy,https://www.omniox.com/,,,,
REVEL PHARMACEUTICALS,,1c1de840509e01fd,,San Francisco,CA,,US,BioPharmGuy,https://revelpharmaceuticals.com/,,,,
SYNTHETIC DESIGN LAB,,32900d0ab1aa7a03,,San Francisco,CA,,US,BioPharmGuy,https://www.syntheticdesignlab.com/,,,,
VIR BIOTECHNOLOGY,,1225ac3f5ce73a12,,San Francisco,CA,,US,BioPharmGuy,https://www.vir.bio/,,,,
Y-TRAP,,30bb46faf70fcf43,,San Francisco,CA,,US,BioPharmGuy,https://www.y-trap.com/,,,,
ANIXA BIOSCIENCES,,9ec4201a2b22b8be,,San Jose,CA,,US,BioPharmGuy,https://www.anixa.com/,,,,
OXFORD BIOTHERAPEUTICS,,0e81d7dc7ab62cf2,,San Jose,CA,,US,BioPharmGuy,https://www.oxfordbiotherapeutics.com/,,,,
RANI THERAPEUTICS,,65305c5658a18962,,San Jose,CA,,US,BioPharmGuy,https://www.ranitherapeutics.com/,,,,
BIGHAT BIOSCIENCES,,cf6ef92d2ffa7ced,,San Mateo,CA,,US,BioPharmGuy,https://www.bighatbio.com/,,,,
BRII BIOSCIENCES,,db2ab4cf05fabce9,,San Mateo,CA,,US,BioPharmGuy,https://www.briibio.com/,,,,
EPIBIOLOGICS,,997e292187b493d6,,San Mateo,CA,,US,BioPharmGuy,https://www.epibiologics.com/,,,,
HELICORE BIOPHARMA,,b17c1b1d5351d5f2,,San Mateo,CA,,US,BioPharmGuy,https://helicore.com/,,,,
KALI THERAPEUTICS,,e2fb8e5fa02d4cde,,San Mateo,CA,,US,BioPharmGuy,https://www.kalitherapeutics.com/,,,,
VIRTUOSO THERAPEUTICS,,6d42495b34b96c8f,,San Mateo,CA,,US,BioPharmGuy,https://virtuosotherapeutics.com/,,,,
VIVACE THERAPEUTICS,,c7902cc17a3b33fc,,San Mateo,CA,,US,BioPharmGuy,https://vivacetherapeutics.com/,,,,
BIOMARIN PHARMACEUTICAL,,8b5738b03c4d7c94,,San Rafael,CA,,US,BioPharmGuy,https://www.biomarin.com/,,,,
NKGEN BIOTECH,,37c270981e00e780,,Santa Ana,CA,,US,BioPharmGuy,https://nkgenbiotech.com/,,,,
KITE PHARMA,,89463bff3765bd49,,Santa Monica,CA,,US,BioPharmGuy,https://www.kitepharma.com/,,,,
