entity_id,source_file,source_record_id,company_name,address_street,address_city,address_state
ENT-002701,biopharmguy_therapeutics_standardized.csv,66ee8e68b5e83edf,FRONTIER MEDICINES,,South Sf,CA
ENT-002702,biopharmguy_therapeutics_standardized.csv,7af8936ddde19f9b,IDEAYA BIOSCIENCES,,South Sf,CA
ENT-002703,biopharmguy_therapeutics_standardized.csv,9ebb23728eccdb36,INITIAL THERAPEUTICS,,South Sf,CA
ENT-002704,biopharmguy_therapeutics_standardized.csv,e75270bf7407766f,KARDIGAN,,South Sf,CA
ENT-002705,biopharmguy_therapeutics_standardized.csv,9dd786b4d069701b,NINE SQUARE THERAPEUTICS,,South Sf,CA
ENT-002706,biopharmguy_therapeutics_standardized.csv,6318520c8273ce17,NURA BIO,,South Sf,CA
ENT-002707,biopharmguy_therapeutics_standardized.csv,b22c5b41d17813aa,ORIC PHARMACEUTICALS,,South Sf,CA
ENT-002708,biopharmguy_therapeutics_standardized.csv,5345fd33bb1cbbda,PLIANT THERAPEUTICS,,South Sf,CA
ENT-002709,biopharmguy_therapeutics_standardized.csv,44e560f75b5240a9,QUANTA THERAPEUTICS,,South Sf,CA
ENT-002710,biopharmguy_therapeutics_standardized.csv,f947df58a21c9fa4,QUINCE THERAPEUTICS,,South Sf,CA
ENT-002711,biopharmguy_therapeutics_standardized.csv,a1f2c85b1ed3553d,RAPT THERAPEUTICS,,South Sf,CA
ENT-002712,biopharmguy_therapeutics_standardized.csv,9da5104839cc241a,RIGEL PHARMACEUTICALS,,South Sf,CA
ENT-002713,biopharmguy_therapeutics_standardized.csv,8ce467d48b3b0f94,SEPTERNA,,South Sf,CA
ENT-002714,biopharmguy_therapeutics_standardized.csv,f9ebcacc378d0287,SPIRAL THERAPEUTICS,,South Sf,CA
ENT-002715,biopharmguy_therapeutics_standardized.csv,5147752f545097e3,SPRUCE BIOSCIENCES,,South Sf,CA
ENT-002716,biopharmguy_therapeutics_standardized.csv,3dbfe840e5d272c4,STRUCTURE THERAPEUTICS,,South Sf,CA
ENT-002717,biopharmguy_therapeutics_standardized.csv,0d5bf09e9df03cd9,TERREMOTO BIOSCIENCES,,South Sf,CA
ENT-002718,biopharmguy_therapeutics_standardized.csv,6b393769009e721d,THERAVANCE BIOPHARMA,,South Sf,CA
ENT-002719,biopharmguy_therapeutics_standardized.csv,a0909202871e0dd1,ZAI LAB,,South Sf,CA
ENT-002720,biopharmguy_therapeutics_standardized.csv,b4a21c989cab88bb,RIBOSCIENCE,,Sunnyvale,CA
ENT-002721,biopharmguy_therapeutics_standardized.csv,e6cfabb80aadc9dd,RUBEDO LIFE SCIENCES,,Sunnyvale,CA
ENT-002722,biopharmguy_therapeutics_standardized.csv,89b821c1447e01ff,ALIVEGEN,,Thousand Oaks,CA
ENT-002723,biopharmguy_therapeutics_standardized.csv,31d95c2987d1b133,BEREN THERAPEUTICS,,Thousand Oaks,CA
ENT-002724,biopharmguy_therapeutics_standardized.csv,e384dcc1514234e2,LATIGO BIOTHERAPEUTICS,,Thousand Oaks,CA
ENT-002724,form_d_standardized.csv,0002056611-25-000001,"Latigo Biotherapeutics, Inc.","1300 RANCHO CONEJO BLVD. SUITE 305, None",THOUSAND OAKS,CA
ENT-002725,biopharmguy_therapeutics_standardized.csv,b46f83814a2c4747,SENJU PHARMACEUTICAL,,Torrance,CA
ENT-002726,biopharmguy_therapeutics_standardized.csv,fa75602ba8ba8b9a,SYNCHRONICITY PHARMA,,Virtual,CA
ENT-002727,biopharmguy_therapeutics_standardized.csv,609a187390c6762d,NEUROCENTRIA,,Walnut Creek,CA
ENT-002728,biopharmguy_therapeutics_standardized.csv,00080561ddc673fd,AQUR BIOSCIENCES,,Westlake Village,CA
ENT-002729,biopharmguy_therapeutics_standardized.csv,73d0b0848541a293,ARCUTIS BIOTHERAPEUTICS,,Westlake Village,CA
ENT-002730,biopharmguy_therapeutics_standardized.csv,70810951a4ae90c7,MANZANITA PHARMACEUTICALS,,Woodside,CA
ENT-002731,biopharmguy_therapeutics_standardized.csv,dbab24e3184ad471,EXXEL PHARMA,,Aurora,CO
ENT-002731,form_d_standardized.csv,0002046638-24-000001,"Exxel Pharma, INC.","12635 East Montview Blvd, Suite 134",Aurora,CO
ENT-002732,biopharmguy_therapeutics_standardized.csv,8367c5c27abbd76b,LOHOCLA RESEARCH CORPORATION,,Aurora,CO
ENT-002733,biopharmguy_therapeutics_standardized.csv,f8fcc85ec3dcc400,ONCONAUT THERAPEUTICS,,Aurora,CO
ENT-002733,form_d_standardized.csv,0002042684-24-000001,"Onconaut Therapeutics, Inc.","27604 E. EUCLID DRIVE, None",AURORA,CO
ENT-002734,biopharmguy_therapeutics_standardized.csv,dcecc5fff66bf01c,VONA ONCOLOGY,,Aurora,CO
ENT-002735,biopharmguy_therapeutics_standardized.csv,11e33eb4052f70a8,AMBROSIA BIOSCIENCES,,Boulder,CO
ENT-002735,form_d_standardized.csv,0001839365-24-000002,Ambrosia Biosciences Inc.,"1941 PEARL STREET, SUITE 300",BOULDER,CO
ENT-002735,form_d_standardized.csv,0002032941-24-000001,Ambrosia Biosciences Inc.,"1941 PEARL STREET, SUITE 300",BOULDER,CO
ENT-002736,biopharmguy_therapeutics_standardized.csv,597ae035e44b347f,CIME THERAPEUTICS,,Boulder,CO
ENT-002737,biopharmguy_therapeutics_standardized.csv,6582ed81ca84eccb,CRESTONE,,Boulder,CO
ENT-002738,biopharmguy_therapeutics_standardized.csv,d69fe01567ae40dc,EDGEWISE THERAPEUTICS,,Boulder,CO
ENT-002739,biopharmguy_therapeutics_standardized.csv,0cbae58a541c45ef,ENLIVEN THERAPEUTICS,,Boulder,CO
ENT-002739,form_d_standardized.csv,0002017897-24-000001,"Enliven Therapeutics, Inc.","6200 LOOKOUT ROAD, None",BOULDER,CO
ENT-002740,biopharmguy_therapeutics_standardized.csv,7d8138bd2fe8ae27,ENVEDA BIOSCIENCES,,Boulder,CO
ENT-002741,biopharmguy_therapeutics_standardized.csv,19113e4477084b96,ONKURE THERAPEUTICS,,Boulder,CO
ENT-002741,form_d_standardized.csv,0001748961-24-000002,"OnKure Therapeutics, Inc.","6707 WINCHESTER CIRCLE, SUITE 400, None",BOULDER,CO
ENT-002742,biopharmguy_therapeutics_standardized.csv,efa5210f76352e5b,SONOMA PHARMACEUTICALS,,Boulder,CO
ENT-002743,biopharmguy_therapeutics_standardized.csv,7f4bdd8567ec6240,CERECIN,,Broomfield,CO
ENT-002744,biopharmguy_therapeutics_standardized.csv,e46e3490116769e5,AYTU BIOPHARMA,,Denver,CO
ENT-002745,biopharmguy_therapeutics_standardized.csv,91b8e63d3147b389,CETYA THERAPEUTICS,,Fort Collins,CO
ENT-002746,biopharmguy_therapeutics_standardized.csv,6110a124d689eb99,TOLMAR,,Fort Collins,CO
ENT-002746,fda_drug_registration_standardized.csv,3006218434,"TOLMAR, INC.",701 Centre Avenue,Fort Collins,CO
ENT-002746,fda_drug_registration_standardized.csv,3006218434,TOLMAR INC,2409 Research Blvd,Fort Collins,CO
ENT-002747,biopharmguy_therapeutics_standardized.csv,f075d5af3e3eecf6,BIOMIMETIX JV,,Greenwood Village,CO
ENT-002748,biopharmguy_therapeutics_standardized.csv,43b06dd0785237f1,THETIS PHARMACEUTICALS,,Essex,CT
ENT-002749,biopharmguy_therapeutics_standardized.csv,1d2d536efaaa3e8f,INVEA THERAPEUTICS,,Guilford,CT
ENT-002749,form_d_standardized.csv,0001906425-25-000001,"Invea Therapeutics, Inc","2614 BOSTON POST ROAD, SUITE 33B, None",GUILFORD,CT
ENT-002749,form_d_standardized.csv,0001906425-25-000004,"Invea Therapeutics, Inc","2614 BOSTON POST ROAD, SUITE 33B, None",GUILFORD,CT
ENT-002750,biopharmguy_therapeutics_standardized.csv,658f21a96e7e2fa7,AEROMICS,,New Haven,CT
ENT-002751,biopharmguy_therapeutics_standardized.csv,f0202f3e0e2c9f86,ALLYX THERAPEUTICS,,New Haven,CT
ENT-002751,form_d_standardized.csv,0001865257-26-000003,"Allyx Therapeutics, Inc.","555 Long Wharf Drive, Floor 11",NEW HAVEN,CT
ENT-002751,form_d_standardized.csv,0001865257-26-000004,"Allyx Therapeutics, Inc.","555 Long Wharf Drive, Floor 11",NEW HAVEN,CT
ENT-002752,biopharmguy_therapeutics_standardized.csv,9c5f86bba36927eb,ALPHINA THERAPEUTICS,,New Haven,CT
ENT-002752,form_d_standardized.csv,0001882991-26-000003,"Alphina Therapeutics, Inc.","55 Church Street, None",New Haven,CT
ENT-002753,biopharmguy_therapeutics_standardized.csv,ea7996365de250c7,ARVINAS,,New Haven,CT
ENT-002754,biopharmguy_therapeutics_standardized.csv,79b374e7f8f63c1e,BIOHAVEN,,New Haven,CT
ENT-002755,biopharmguy_therapeutics_standardized.csv,33f7715a8b321363,BIOXCEL THERAPEUTICS,,New Haven,CT
ENT-002756,biopharmguy_therapeutics_standardized.csv,4d77ed131de7b73e,CYBREXA THERAPEUTICS,,New Haven,CT
ENT-002757,biopharmguy_therapeutics_standardized.csv,ce1668536c3459d4,CYTOSOLIX,,New Haven,CT
ENT-002758,biopharmguy_therapeutics_standardized.csv,fbf2f11bb2c60565,HALDA THERAPEUTICS,,New Haven,CT
ENT-002759,biopharmguy_therapeutics_standardized.csv,e9b7238ef4809d31,L2 DIAGNOSTICS,,New Haven,CT
ENT-002759,biopharmguy_therapeutics_standardized.csv,e9b7238ef4809d31,L2 DIAGNOSTICS,,New Haven,CT
ENT-002759,nih_reporter_standardized.csv,1R41AI188982-01A1,"L2 DIAGNOSTICS, LLC",,New Haven,CT
ENT-002759,nih_reporter_standardized.csv,1R41AI195232-01,"L2 DIAGNOSTICS, LLC",,New Haven,CT
ENT-002759,nih_reporter_standardized.csv,1R43AI188960-01,"L2 DIAGNOSTICS, LLC",,New Haven,CT
ENT-002759,nih_reporter_standardized.csv,1R41AI195230-01,"L2 DIAGNOSTICS, LLC",,New Haven,CT
ENT-002760,biopharmguy_therapeutics_standardized.csv,996900de73e607ba,MEBIAS DISCOVERY,,New Haven,CT
ENT-002761,biopharmguy_therapeutics_standardized.csv,67ffd5fcd76d3503,ORPHAI THERAPEUTICS,,New Haven,CT
ENT-002762,biopharmguy_therapeutics_standardized.csv,0625d0a6dbeeb110,OSMOL THERAPEUTICS,,New Haven,CT
ENT-002763,biopharmguy_therapeutics_standardized.csv,69a0fee010a25b3b,QX THERAPEUTICS,,New Haven,CT
ENT-002764,biopharmguy_therapeutics_standardized.csv,3751766bf334dc40,REST THERAPEUTICS,,New Haven,CT
ENT-002765,biopharmguy_therapeutics_standardized.csv,a34bfaf06882a878,TREVI THERAPEUTICS,,New Haven,CT
ENT-002766,biopharmguy_therapeutics_standardized.csv,a4781c13d58ac61a,VERADERMICS,,New Haven,CT
ENT-002767,biopharmguy_therapeutics_standardized.csv,6e0cf12d86a469af,IMBRIUM THERAPEUTICS,,Stamford,CT
ENT-002768,biopharmguy_therapeutics_standardized.csv,7a1e4e8825ca433e,PURDUE PHARMA,,Stamford,CT
ENT-002769,biopharmguy_therapeutics_standardized.csv,485e20ed990327d3,SPRINGWORKS THERAPEUTICS,,Stamford,CT
ENT-002770,biopharmguy_therapeutics_standardized.csv,5cbbfb4f4cd3f2dc,NEUROENE THERAPEUTICS,,Washington,DC
ENT-002771,biopharmguy_therapeutics_standardized.csv,01aa1ab377e9d497,REMEDY PLAN THERAPEUTICS,,Washington,DC
ENT-002772,biopharmguy_therapeutics_standardized.csv,97274d83c3da6280,SIXTY DEGREES PHARMACEUTICALS,,Washington,DC
ENT-002773,biopharmguy_therapeutics_standardized.csv,b79cdccbb4aced4d,VANDA PHARMACEUTICALS,,Washington,DC
ENT-002774,biopharmguy_therapeutics_standardized.csv,3fb1857e3901bff3,VERIMMUNE,,Washington,DC
ENT-002775,biopharmguy_therapeutics_standardized.csv,9b6fa7d56a7e2dc1,ALAW THERAPEUTICS,,Dover,DE
ENT-002776,biopharmguy_therapeutics_standardized.csv,68c739111856e6fb,BRENIG THERAPEUTICS,,Dover,DE
ENT-002776,form_d_standardized.csv,0002030788-24-000001,"Brenig Therapeutics, Inc.","8 THE GREEN, SUITE 8235, None",DOVER,DE
ENT-002777,biopharmguy_therapeutics_standardized.csv,e636562a0945f2b3,EILEAN THERAPEUTICS,,Dover,DE
ENT-002778,biopharmguy_therapeutics_standardized.csv,4a33b1d020e06d25,LOMOND THERAPEUTICS,,Dover,DE
ENT-002779,biopharmguy_therapeutics_standardized.csv,5a02df12e344d2be,FORESEE PHARMACEUTICALS,,Newark,DE
ENT-002780,biopharmguy_therapeutics_standardized.csv,d14aca23b1d0f149,INCYTE,,Wilmington,DE
ENT-002781,biopharmguy_therapeutics_standardized.csv,f2111c72f3f64469,NIKANG THERAPEUTICS,,Wilmington,DE
ENT-002782,biopharmguy_therapeutics_standardized.csv,b9d8a052e7a3adee,NRX PHARMACEUTICALS,,Wilmington,DE
ENT-002782,form_d_standardized.csv,0001437749-25-006621,"NRX Pharmaceuticals, Inc.","1201 ORANGE STREET, SUITE 600",WILMINGTON,DE
ENT-002783,biopharmguy_therapeutics_standardized.csv,45e0378078e823d4,PRELUDE THERAPEUTICS,,Wilmington,DE
ENT-002784,biopharmguy_therapeutics_standardized.csv,5b67f56b1f4c8fea,SYNNOVATION THERAPEUTICS,,Wilmington,DE
ENT-002785,biopharmguy_therapeutics_standardized.csv,1968992dc2973829,NANOPHARMACEUTICS,,Alachua,FL
ENT-002786,biopharmguy_therapeutics_standardized.csv,b54505a1dbae4ad2,CYPRIUM THERAPEUTICS,,Bay Harbor Islands,FL
ENT-002787,biopharmguy_therapeutics_standardized.csv,283a647f15ed62f4,NUTRA PHARMA,,Boca Raton,FL
ENT-002787,fda_drug_registration_standardized.csv,3019944255,Nutra Pharma Corporation,6400 Park of Commerce Boulevard Suite 1 B,Boca Raton,FL
ENT-002788,biopharmguy_therapeutics_standardized.csv,e3e04bb9fd9b592a,ZEVRA THERAPEUTICS,,Celebration,FL
ENT-002789,biopharmguy_therapeutics_standardized.csv,3e7cd268bb764731,CATALYST PHARMACEUTICALS,,Coral Gables,FL
ENT-002789,fda_drug_registration_standardized.csv,3010862019,"Catalyst Pharmaceuticals, Inc.",355 Alhambra Cir Ste 801,Coral Gables,FL
ENT-002790,biopharmguy_therapeutics_standardized.csv,33aaf1ac3c1dad55,RELMADA THERAPEUTICS,,Coral Gables,FL
ENT-002791,biopharmguy_therapeutics_standardized.csv,201d0c32434dddb3,CYRANO THERAPEUTICS,,Delray Beach,FL
ENT-002792,biopharmguy_therapeutics_standardized.csv,a345f2b56ef26a81,KAIDA BIOPHARMA,,Fort Lauderdale,FL
ENT-002792,form_d_standardized.csv,0001493152-26-003028,Kaida BioPharma Inc.,"416 SW 1ST AVENUE, SUITE 101",FORT LAUDERDALE,FL
ENT-002793,biopharmguy_therapeutics_standardized.csv,8c822a819c3eeac0,VYRAMED,,Fort Lauderdale,FL
ENT-002794,biopharmguy_therapeutics_standardized.csv,df00b4b817bcd28c,CYCLO THERAPEUTICS,,Gainesville,FL
ENT-002794,fda_drug_registration_standardized.csv,3011305259,"Cyclo Therapeutics, Inc.",6714 NW 16th Street Suite B,Gainesville,FL
ENT-002795,biopharmguy_therapeutics_standardized.csv,4e12ace7470ac06d,X-TOSIS,,Gainesville,FL
ENT-002796,biopharmguy_therapeutics_standardized.csv,98dcc843f1a366ea,TRIPPBIO,,Jacksonville,FL
ENT-002797,biopharmguy_therapeutics_standardized.csv,d8dd3f2f3d80e2c2,JUPITER NEUROSCIENCES,,Jupiter,FL
ENT-002798,biopharmguy_therapeutics_standardized.csv,5c3ee22b5f527fb3,MYOSIN THERAPEUTICS,,Jupiter,FL
ENT-002799,biopharmguy_therapeutics_standardized.csv,02b6b664ca9cb90d,ADVANTAGE THERAPEUTICS,,Miami,FL
ENT-002799,nih_reporter_standardized.csv,5R44AG091827-02,"ADVANTAGE THERAPEUTICS, INC",,Miami,FL
ENT-002799,nih_reporter_standardized.csv,1R44AG091827-01,"ADVANTAGE THERAPEUTICS, INC",,Miami,FL
ENT-002800,biopharmguy_therapeutics_standardized.csv,177b05da96730906,BIOARDIS,,Miami,FL
ENT-002801,biopharmguy_therapeutics_standardized.csv,048b33dbe3fe5dda,CHS PHARMA,,Miami,FL
ENT-002802,biopharmguy_therapeutics_standardized.csv,e5e321b63d58a517,DEMERX,,Miami,FL
ENT-002803,biopharmguy_therapeutics_standardized.csv,60e9a2045bf5f404,GIBSON ONCOLOGY,,Miami,FL
ENT-002803,form_d_standardized.csv,0002042777-24-000002,"Gibson Oncology, LLC","7772 FISHER ISLAND DRIVE, None",MIAMI,FL
ENT-002803,form_d_standardized.csv,0002042777-25-000002,"Gibson Oncology, LLC","7772 FISHER ISLAND DRIVE, None",MIAMI,FL
ENT-002804,biopharmguy_therapeutics_standardized.csv,3b28de50a7bf65e5,MIRA PHARMACEUTICALS,,Miami,FL
ENT-002805,biopharmguy_therapeutics_standardized.csv,078b1a1afd8a63cc,NOVEN PHARMACEUTICALS,,Miami,FL
ENT-002805,fda_drug_registration_standardized.csv,1000222037,"Noven Pharmaceuticals, Inc.",11960 SW 144 Street,Miami,FL
ENT-002806,biopharmguy_therapeutics_standardized.csv,6f8340d0120a2471,RIDGEBACK BIOTHERAPEUTICS,,Miami,FL
ENT-002807,biopharmguy_therapeutics_standardized.csv,e5b94ccea26a95d9,SALVAT,,Miami,FL
ENT-002808,biopharmguy_therapeutics_standardized.csv,9cc4f03f56306523,SUMMIT THERAPEUTICS,,Miami,FL
ENT-002808,form_d_standardized.csv,0000950123-24-006261,Summit Therapeutics Inc.,"601 Brickell Key Drive, Suite 1000",Miami,FL
ENT-002808,form_d_standardized.csv,0001599298-24-000142,Summit Therapeutics Inc.,"601 Brickell Key Drive, SUITE 1000",Miami,FL
ENT-002809,biopharmguy_therapeutics_standardized.csv,3e7d1f5d66f3cc15,TELOMIR PHARMACEUTICALS,,Miami,FL
ENT-002810,biopharmguy_therapeutics_standardized.csv,3a0e758923204ebd,VERU,,Miami,FL
ENT-002811,biopharmguy_therapeutics_standardized.csv,ee9770612148bcf4,XCOVERY,,Miami,FL
ENT-002812,biopharmguy_therapeutics_standardized.csv,4f34c58cbd43d487,ALLODYNIC THERAPEUTICS,,North Miami,FL
ENT-002813,biopharmguy_therapeutics_standardized.csv,a24bbfd8e6ce22e4,FORWARD THERAPEUTICS,,Palm Beach Gardens,FL
ENT-002814,biopharmguy_therapeutics_standardized.csv,fe82809445a18db6,JUPITER BIOMEDICAL RESEARCH,,Palm Beach Gardens,FL
ENT-002814,form_d_standardized.csv,0001079973-25-001191,"Jupiter Biomedical Research, Inc.","3710 BUCKEYE STREET, STE. 100",PALM BEACH GARDENS,FL
ENT-002814,form_d_standardized.csv,0001079973-25-001660,"Jupiter Biomedical Research, Inc.","3710 BUCKEYE STREET, STE. 100",PALM BEACH GARDENS,FL
ENT-002814,form_d_standardized.csv,0001079973-26-000204,"Jupiter Biomedical Research, Inc.","3710 BUCKEYE STREET, STE. 100",PALM BEACH GARDENS,FL
ENT-002814,form_d_standardized.csv,0001079973-26-000600,"Jupiter Biomedical Research, Inc.","3710 BUCKEYE STREET, STE. 100",PALM BEACH GARDENS,FL
ENT-002815,biopharmguy_therapeutics_standardized.csv,00dce3f0177433d6,CADRENAL THERAPEUTICS,,Ponte Vedra,FL
ENT-002815,form_d_standardized.csv,0001213900-24-097866,"Cadrenal Therapeutics, Inc.","822 A1A NORTH, SUITE 306, None",PONTE VEDRA,FL
ENT-002815,form_d_standardized.csv,0001213900-25-127129,"Cadrenal Therapeutics, Inc.","822 A1A NORTH, SUITE 306",PONTE VEDRA,FL
ENT-002815,form_d_standardized.csv,0001213900-26-040457,"Cadrenal Therapeutics, Inc.","822 A1A NORTH, SUITE 306, None",PONTE VEDRA,FL
ENT-002816,biopharmguy_therapeutics_standardized.csv,799c8eca1cadedcf,DALCOR PHARMACEUTICALS,,Sarasota,FL
ENT-002817,biopharmguy_therapeutics_standardized.csv,78cf8eb554a1f621,PRENA,,St. Petersburg,FL
ENT-002818,biopharmguy_therapeutics_standardized.csv,cbd8a78f815c1fd7,STUART THERAPEUTICS,,Stuart,FL
ENT-002819,biopharmguy_therapeutics_standardized.csv,f69102ca7354a832,FIRST ATOM THERAPEUTICS,,Tampa,FL
ENT-002820,biopharmguy_therapeutics_standardized.csv,8ec05020927745ea,INHIBITOR THERAPEUTICS,,Tampa,FL
ENT-002821,biopharmguy_therapeutics_standardized.csv,3e9d8b14d330a134,INTEZYNE,,Tampa,FL
ENT-002822,biopharmguy_therapeutics_standardized.csv,e6df37cb307e251b,PSILERA BIOSCIENCE,,Tampa,FL
ENT-002823,biopharmguy_therapeutics_standardized.csv,0c6fb8884d025bf3,ALLARITY THERAPEUTICS,,Tarpon Springs,FL
ENT-002824,biopharmguy_therapeutics_standardized.csv,0557978f018f9d33,LAKEWOOD-AMEDEX,,University Park,FL
ENT-002825,biopharmguy_therapeutics_standardized.csv,6384ad2f89811bd4,PROCESSA PHARMACEUTICALS,,Vero Beach,FL
ENT-002826,biopharmguy_therapeutics_standardized.csv,32947440032cbfd7,QOL MEDICAL,,Vero Beach,FL
ENT-002827,biopharmguy_therapeutics_standardized.csv,826e788e91295fab,CANTEX PHARMACEUTICALS,,Weston,FL
ENT-002828,biopharmguy_therapeutics_standardized.csv,0902abf7dbecf6e2,ZYVERSA THERAPEUTICS,,Weston,FL
ENT-002829,biopharmguy_therapeutics_standardized.csv,89d711c4d991afec,ACCUITIS,,Alpharetta,GA
ENT-002830,biopharmguy_therapeutics_standardized.csv,c005890c924b8598,BRUDER HEALTHCARE,,Alpharetta,GA
ENT-002831,biopharmguy_therapeutics_standardized.csv,d1a772dac03b2ba2,CLEARSIDE BIOMEDICAL,,Alpharetta,GA
ENT-002832,biopharmguy_therapeutics_standardized.csv,56e0e3789cf693c3,DOGWOOD THERAPEUTICS,,Alpharetta,GA
ENT-002833,biopharmguy_therapeutics_standardized.csv,fa1e7ce7b1f78f2e,NEUROTRAUMA SCIENCES,,Alpharetta,GA
ENT-002834,biopharmguy_therapeutics_standardized.csv,eba289c8f3c02f6b,CAMBIUM ONCOLOGY,,Atlanta,GA
ENT-002834,biopharmguy_therapeutics_standardized.csv,eba289c8f3c02f6b,CAMBIUM ONCOLOGY,,Atlanta,GA
ENT-002835,biopharmguy_therapeutics_standardized.csv,3983ad1b5522dda3,GALT PHARMACEUTICALS,,Atlanta,GA
ENT-002835,biopharmguy_therapeutics_standardized.csv,3983ad1b5522dda3,GALT PHARMACEUTICALS,,Atlanta,GA
ENT-002835,fda_drug_registration_standardized.csv,3013186404,"Galt Pharmaceuticals, LLC","3350 Riverwood Parkway, Suite 1900",Atlanta,GA
ENT-002836,biopharmguy_therapeutics_standardized.csv,b4f707050030424d,NEUROP,,Atlanta,GA
ENT-002837,biopharmguy_therapeutics_standardized.csv,76e0ccac910aee7f,ALTESA BIOSCIENCES,,College Park,GA
ENT-002837,form_d_standardized.csv,0001960618-26-000003,"Altesa BioSciences, Inc.","1930 HARVARD AVENUE, None",COLLEGE PARK,GA
ENT-002838,biopharmguy_therapeutics_standardized.csv,5b73e9473a9a02fa,GALECTIN THERAPEUTICS,,Norcross,GA
ENT-002839,biopharmguy_therapeutics_standardized.csv,76360df6a6f620b3,SEBELA PHARMACEUTICALS,,Roswell,GA
ENT-002840,biopharmguy_therapeutics_standardized.csv,96b0ed02dda1d422,ATHENA BIOSCIENCE,,Watkinsville,GA
ENT-002841,biopharmguy_therapeutics_standardized.csv,2765ef0f981f37c3,ALLOS PHARMA,,Honolulu,HI
ENT-002842,biopharmguy_therapeutics_standardized.csv,6e9faa1885cc44bf,CARDAX PHARMA,,Honolulu,HI
ENT-002843,biopharmguy_therapeutics_standardized.csv,8856be7e30bd3b08,CARTILAGEN,,Iowa City,IA
ENT-002844,biopharmguy_therapeutics_standardized.csv,6f7ebbe317ed57b9,ASPEN PHARMACARE,,Sioux City,IA
ENT-002845,biopharmguy_therapeutics_standardized.csv,27b41eacad08f3ee,PAGARI LIFE SCIENCE,,Bethalto,IL
ENT-002846,biopharmguy_therapeutics_standardized.csv,0f5432bbe7850959,TOLMAR,,Buffalo Grove,IL
ENT-002847,biopharmguy_therapeutics_standardized.csv,ea271005c05db5f5,AKAVA THERAPEUTICS,,Chicago,IL
ENT-002848,biopharmguy_therapeutics_standardized.csv,4b00a073489628bf,ALTATHERA PHARMACEUTICALS,,Chicago,IL
ENT-002848,fda_drug_registration_standardized.csv,3013989010,AltaThera Pharmaceuticals LLC,311 S Wacker Drive Suite 6030,Chicago,IL
ENT-002849,biopharmguy_therapeutics_standardized.csv,22a48cdbdd6f22f6,CIRC BIOSCIENCES,,Chicago,IL
ENT-002849,biopharmguy_therapeutics_standardized.csv,22a48cdbdd6f22f6,CIRC BIOSCIENCES,,Chicago,IL
ENT-002849,form_d_standardized.csv,0001834514-24-000001,"CIRC Biosciences, Inc.","CIRC Biosciences, Inc., 400 N. Aberdeen, Suite 900",Chicago,IL
ENT-002849,form_d_standardized.csv,0001834514-24-000004,"CIRC Biosciences, Inc.","400 N. ABERDEEN, SUITE 900, None",CHICAGO,IL
ENT-002850,biopharmguy_therapeutics_standardized.csv,eb58e7c5aade225c,PATHOS AI,,Chicago,IL
ENT-002850,form_d_standardized.csv,0001967854-24-000001,"Pathos AI, Inc.","600 W. CHICAGO AVE., SUITE 510",CHICAGO,IL
ENT-002850,form_d_standardized.csv,0001967854-25-000001,"Pathos AI, Inc.","600 W. CHICAGO AVE., SUITE 510",CHICAGO,IL
ENT-002851,biopharmguy_therapeutics_standardized.csv,1dda03ff0bef8bba,PRUNUS THERAPEUTICS,,Chicago,IL
ENT-002852,biopharmguy_therapeutics_standardized.csv,c993fd7e9b79c590,VANQUA BIO,,Chicago,IL
ENT-002852,form_d_standardized.csv,0001790072-24-000001,"VANQUA BIO, INC.","1375 W Fulton Street, STE. 600",CHICAGO,IL
ENT-002853,biopharmguy_therapeutics_standardized.csv,d310039430479744,VIVACELLE BIO,,Chicago,IL
ENT-002854,biopharmguy_therapeutics_standardized.csv,b1a71b49ad60e8bf,XERIS BIOPHARMA,,Chicago,IL
ENT-002855,biopharmguy_therapeutics_standardized.csv,ddef5f245f0db88a,LUNDBECK,,Deerfield,IL
ENT-002856,biopharmguy_therapeutics_standardized.csv,aba5bd8d5a47ff40,TERSERA THERAPEUTICS,,Deerfield,IL
ENT-002857,biopharmguy_therapeutics_standardized.csv,032ee4cccf81b138,JACE BIOMEDICAL,,Des Plaines,IL
ENT-002858,biopharmguy_therapeutics_standardized.csv,d6ec5c2dd8935fd5,FRESENIUS KABI,,Lake Zurich,IL
ENT-002859,biopharmguy_therapeutics_standardized.csv,4e12d83b1c01136d,OWP PHARMACEUTICALS,,Lisle,IL
ENT-002859,form_d_standardized.csv,0002037010-25-000001,"OWP PHARMACEUTICALS, INC.","701 WARRENVILLE ROAD, SUITE 200",LISLE,IL
ENT-002860,biopharmguy_therapeutics_standardized.csv,0ab7bd5eba329061,ENDEVICA BIO,,Northbrook,IL
ENT-002861,biopharmguy_therapeutics_standardized.csv,85e55e439dd5c41d,TEMPRIAN ONCOLOGY,,Oak Park,IL
ENT-002862,biopharmguy_therapeutics_standardized.csv,c302150267175ae9,ACURA PHARMACEUTICALS,,Palatine,IL
ENT-002863,biopharmguy_therapeutics_standardized.csv,38e8e6d387ac9625,SAGENT PHARMACEUTICALS,,Schaumburg,IL
ENT-002864,biopharmguy_therapeutics_standardized.csv,c57de222ecc92f56,MONOPAR THERAPEUTICS,,Wilmette,IL
ENT-002864,biopharmguy_therapeutics_standardized.csv,c57de222ecc92f56,MONOPAR THERAPEUTICS,,Wilmette,IL
